3857,459,2960,1442,139,3714,3181
3889,449,2964,1403,161,3722,3228
3894,447,2960,1393,182,3712,3237
3887,451,2958,1379,194,3720,3324
3923,447,2965,1392,197,3730,3323
3889,447,2966,1392,201,3727,3337
3886,446,2962,1395,208,3728,3289
3890,447,2946,1396,220,3724,3253
3885,459,2958,1488,219,3728,3209
3863,469,2955,1578,214,3727,3212
3858,482,2957,1629,207,3721,3178
3879,525,2942,1662,195,3716,3175
3855,570,2928,1589,254,3714,3382
3850,567,2928,1618,256,3702,3365
3887,566,2930,1619,258,3706,3360
3905,583,2960,1648,263,3724,3344
3873,576,2963,1643,256,3725,3356
3922,618,2937,1689,240,3705,3348
3904,624,2961,1707,251,3719,3372
3949,624,2960,1718,243,3726,3369
3968,617,2931,1696,241,3699,3339
3935,623,2966,1712,251,3729,3356
3915,614,2931,1685,240,3701,3330
3903,620,2931,1711,241,3698,3333
3933,618,2960,1706,241,3716,3377
3888,614,2967,1700,243,3725,3387
3920,618,2937,1691,240,3705,3372
3949,612,2931,1681,239,3698,3374
3902,614,2931,1683,237,3706,3363
3922,622,2965,1694,232,3729,3391
3918,616,2933,1675,235,3708,3342
3874,529,2906,1472,231,3697,3379
3897,530,2905,1472,235,3696,3382
3883,531,2908,1470,240,3701,3375
3894,536,2905,1467,240,3697,3367
3920,536,2906,1458,239,3699,3362
3923,533,2909,1440,241,3696,3362
3942,531,2904,1440,240,3696,3364
3893,526,2909,1438,242,3706,3483
3888,496,2906,1430,241,3711,3443
3861,495,2908,1413,248,3696,3408
3921,496,2917,1407,246,3712,3487
3914,489,2913,1419,253,3708,3419
3917,455,2910,1398,247,3696,3450
3923,473,2897,1394,254,3691,3412
3969,483,2934,1394,256,3717,3438
3943,475,2928,1403,257,3717,3453
3925,464,2899,1379,252,3700,3415
3946,464,2897,1383,244,3696,3424
3946,462,2900,1360,244,3696,3411
3922,463,2901,1390,244,3691,3423
3947,464,2897,1381,240,3692,3429
3925,462,2898,1379,237,3700,3445
3932,461,2898,1390,239,3697,3406
3933,464,2899,1379,240,3699,3392
3931,465,2897,1380,243,3698,3376
3904,462,2901,1381,240,3694,3360
3953,464,2896,1376,241,3696,3347
3919,464,2897,1375,248,3702,3354
3949,466,2898,1379,240,3694,3346
