4095,158,2781,2733,271,3573,4095
4095,144,2789,2771,263,3565,4095
4095,147,2791,2802,288,3568,4095
4095,159,2799,2889,306,3582,4095
4095,184,2811,2928,299,3573,4095
4095,191,2799,2959,307,3579,4095
4095,195,2794,2974,320,3617,4095
4095,196,2800,2969,336,3583,4095
4095,200,2784,2963,336,3573,4095
4095,199,2799,2983,343,3590,4095
4095,179,2800,2976,375,3597,4095
4095,163,2797,2928,379,3590,4095
4095,159,2784,3023,378,3604,4095
4095,167,2779,3264,402,3571,4095
4095,179,2782,3377,435,3591,4095
4095,175,2779,3478,464,3579,4095
4095,182,2784,3533,479,3581,4095
4095,199,2786,3541,483,3563,4095
4087,241,2788,3757,493,3558,4095
4095,210,2793,3770,496,3557,4095
4095,201,2787,3722,494,3558,4095
4095,183,2785,3780,487,3559,4095
4095,176,2786,3759,466,3565,4095
4071,144,2783,3635,495,3545,4095
4079,128,2783,3626,479,3553,4095
4087,130,2783,3595,470,3553,4095
4095,126,2784,3477,455,3546,4095
4095,128,2805,3333,421,3556,4095
4064,90,2779,2857,392,3538,4095
4095,80,2781,2693,336,3535,4095
4095,81,2765,1955,196,3567,4095
4095,79,2798,1982,193,3582,4095
4095,79,2768,1920,193,3589,4095
4095,80,2798,1988,190,3578,4095
4095,80,2715,1987,215,3561,4095
4095,75,2768,1970,187,3568,4095
4095,80,2767,1967,184,3570,4095
4095,79,2768,1961,189,3575,4095
4095,81,2768,1969,192,3575,4095
4095,80,2763,1970,191,3569,4095
4095,80,2766,1965,190,3571,4095
4095,78,2759,1970,187,3568,4095
4095,93,2764,1988,190,3569,4095
4095,105,2750,2097,204,3563,4095
4095,99,2751,2098,199,3573,4095
4095,101,2754,2097,199,3570,4095
4095,99,2752,2106,180,3597,4095
4095,108,2753,2098,204,3571,4095
4095,97,2750,2099,193,3568,4095
4095,100,2754,2099,203,3562,4095
4095,93,2755,2095,208,3568,4095
4095,98,2755,2096,203,3575,4095
4095,96,2754,2090,203,3567,4095
4095,101,2752,2091,207,3568,4095
4095,96,2754,2085,208,3568,4095
4095,98,2768,2096,208,3579,4095
4095,99,2763,2094,208,3575,4095
4095,102,2763,2096,208,3580,4095
4095,97,2766,2093,208,3577,4095
4091,91,2751,2077,207,3563,4095
4095,85,2789,2105,202,3573,4095
4095,87,2749,2087,210,3568,4095
4095,92,2750,2085,208,3568,4095
4095,83,2783,2112,210,3595,4095
4095,89,2779,2123,209,3583,4095
4095,96,2748,2103,207,3570,4095
4095,94,2753,2096,207,3568,4095
4095,87,2752,2097,208,3570,4095
4095,93,2754,2087,208,3565,4095
4095,92,2754,2112,213,3582,4095
4095,91,2767,2128,225,3590,4095
4095,176,2757,2224,218,3562,4095
4095,176,2754,2224,218,3567,4095
4095,171,2758,2222,215,3567,4095
4095,179,2785,2240,218,3578,4095
4089,125,2786,2096,186,3598,4095
4085,115,2794,2095,182,3599,4095
4095,120,2762,2067,179,3569,4095
4080,127,2766,2063,176,3616,4095
4095,128,2764,2064,176,3575,4095
4095,125,2757,2039,175,3574,4095
4095,122,2764,2031,175,3568,4095
4095,119,2766,2026,176,3569,4095
4095,120,2765,2030,176,3568,4095
4095,114,2767,2021,163,3573,4095
4095,114,2759,2021,157,3568,4095
4082,118,2767,2030,148,3578,4095
4095,113,2794,2043,147,3600,4095
4095,113,2765,2022,155,3569,4095
4071,139,2801,2253,187,3583,4095
4050,138,2769,2227,177,3568,4095
4044,142,2768,2165,179,3599,4095
4084,139,2768,2224,182,3583,4095
4095,136,2768,2224,179,3571,4095
4095,140,2769,2223,180,3568,4095
4085,139,2768,2223,179,3571,4095
4095,142,2768,2224,182,3569,4095
4073,135,2770,2224,181,3568,4095
4087,139,2768,2224,177,3568,4095
4087,143,2769,2223,183,3572,4095
4062,144,2783,2235,179,3583,4095
4065,142,2783,2227,179,3583,4095
4058,141,2768,2215,170,3574,4095
4079,139,2799,2243,163,3597,4095
4075,144,2768,2224,166,3574,4095
4067,141,2805,2248,162,3600,4095
4063,144,2768,2225,166,3573,4095
4085,149,2800,2251,166,3597,4095
4067,153,2805,2246,167,3600,4095
4095,159,2770,2231,156,3577,4095
4095,166,2768,2230,159,3575,4095
4066,174,2772,2241,159,3574,4095
4081,178,2767,2242,160,3581,4095
4095,177,2773,2256,162,3582,4095
4068,179,2767,2267,160,3580,4095
4080,191,2768,2288,161,3600,4095
4095,190,2788,2267,144,3569,4095
4095,197,2801,2287,162,3590,4095
4082,198,2767,2268,174,3570,4095
4093,193,2769,2267,165,3568,4095
4083,193,2770,2271,171,3578,4095
4095,192,2768,2265,167,3579,4095
4071,192,2769,2269,168,3568,4095
4085,189,2763,2268,176,3568,4095
4058,193,2767,2272,166,3571,4095
4087,193,2767,2283,173,3581,4095
4095,194,2765,2275,173,3571,4095
4085,193,2783,2291,176,3594,4095
4095,191,2779,2289,176,3593,4095
4095,190,2779,2285,176,3591,4095
4095,181,2765,2274,177,3589,4095
4080,191,2800,2314,179,3591,4095
4086,263,2799,2385,186,3594,4095
4095,267,2790,2384,188,3595,4095
4095,255,2765,2358,185,3574,4095
4095,262,2795,2401,182,3568,4095
4095,293,2764,2356,191,3568,4095
4095,282,2766,2359,187,3567,4095
4095,275,2768,2353,186,3569,4095
4095,272,2763,2357,187,3578,4095
4092,272,2765,2353,184,3570,4095
4095,278,2767,2360,182,3574,4095
4095,294,2779,2370,183,3591,4095
4095,287,2778,2369,182,3582,4095
4095,288,2777,2375,176,3579,4095
4095,291,2759,2368,179,3568,4095
4095,302,2763,2370,178,3567,4095
4095,295,2795,2397,179,3592,4095
4095,303,2795,2399,175,3600,4095
4095,305,2798,2397,177,3603,4095
4095,304,2796,2392,187,3590,4095
4095,304,2769,2363,176,3582,4095
4095,299,2766,2357,189,3582,4095
4095,300,2798,2384,179,3600,4095
4095,304,2765,2355,179,3572,4095
4085,302,2768,2353,177,3578,4095
4095,306,2762,2352,173,3568,4095
4095,303,2768,2349,174,3568,4095
4095,315,2795,2379,182,3595,4095
4094,298,2766,2347,178,3578,4095
4067,289,2794,2373,176,3599,4095
4093,215,2766,2313,183,3568,4095
4086,212,2768,2314,177,3578,4095
4095,211,2766,2308,181,3577,4095
4052,219,2767,2308,185,3577,4095
4095,223,2762,2304,183,3571,4095
4090,223,2768,2307,188,3570,4095
4080,223,2768,2302,183,3569,4095
4095,224,2766,2306,182,3570,4095
4095,243,2775,2333,190,3582,4095
4090,271,2773,2352,179,3581,4095
4083,289,2770,2361,176,3580,4095
4087,297,2799,2411,176,3597,4095
4080,290,2763,2393,169,3571,4095
4094,303,2773,2403,173,3583,4095
4094,301,2773,2389,173,3580,4095
4092,315,2789,2410,163,3595,4095
4095,303,2765,2375,160,3568,4095
4095,292,2773,2384,159,3579,4095
4095,235,2770,2331,174,3574,4095
4083,209,2762,2314,176,3559,4095
4095,171,2762,2295,193,3569,4095
4095,171,2769,2299,193,3578,4095
4095,197,2768,2326,187,3575,4095
4080,224,2752,2327,181,3571,4095
4095,235,2758,2331,174,3571,4095
4095,233,2762,2378,171,3567,4095
4095,240,2768,2396,178,3575,4095
4095,235,2753,2384,174,3574,4095
4095,227,2753,2378,173,3568,4095
4095,224,2751,2353,168,3568,4095
4095,211,2768,2332,175,3574,4095
4095,208,2752,2316,173,3559,4095
4095,208,2752,2323,173,3569,4095
4082,209,2752,2329,165,3563,4095
4095,229,2763,2363,174,3575,4095
4095,225,2756,2415,176,3566,4095
4095,225,2753,2416,170,3568,4095
4031,230,2756,2403,175,3568,4095
4095,231,2767,2429,173,3573,4095
4095,224,2752,2416,171,3568,4095
4095,224,2755,2401,171,3565,4095
